Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area_3,Wilderness_Area_4,Soil_Type_1,Soil_Type_2,Soil_Type_3,Soil_Type_4,Soil_Type_5,Soil_Type_6,Soil_Type_10,Soil_Type_11,Soil_Type_13,Soil_Type_14,Soil_Type_16,Soil_Type_17,Soil_Type_20,Soil_Type_32,Soil_Type_33,Cover_Type
2857,159,13,641,127,2850,233,242,137,1794,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2653,140,25,150,64,1894,247,224,89,2748,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2432,309,20,234,110,277,161,222,200,418,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2397,29,20,277,59,1401,209,191,111,685,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
2578,190,4,42,1,792,220,243,159,1323,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
2743,250,46,335,109,3143,85,221,245,1567,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2225,303,24,323,165,457,146,220,211,256,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2638,138,29,457,229,437,249,216,74,1434,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2255,314,28,162,-36,1302,133,204,205,942,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2355,114,24,228,81,218,253,207,67,1065,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2457,86,25,175,70,787,247,190,58,1231,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2577,173,23,192,66,2077,227,244,136,872,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2131,11,34,150,90,600,164,151,106,514,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2319,37,22,212,17,960,214,187,99,162,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
2602,152,12,391,97,794,235,240,134,1482,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2550,199,23,408,176,875,205,252,171,966,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
2175,139,30,60,24,1425,249,214,70,272,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
2507,103,15,95,24,390,244,220,101,1548,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
2038,267,34,60,36,182,114,230,242,175,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
2339,160,13,190,73,658,233,242,137,755,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2502,136,32,277,97,1233,249,209,61,1187,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2057,338,21,150,54,192,171,206,172,713,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2558,132,21,180,36,1165,248,224,93,1706,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2314,304,16,42,10,426,175,230,195,1556,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2197,328,37,150,80,1110,108,171,188,1136,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2371,280,17,216,39,190,172,240,207,595,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2722,171,24,301,138,1695,228,242,132,1176,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2668,155,17,192,24,977,238,239,125,573,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2050,91,32,258,44,295,249,172,25,696,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
2366,351,11,510,142,1323,201,222,159,604,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
2256,298,33,108,32,1371,110,207,227,721,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2505,338,15,342,62,175,185,217,170,1848,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2131,128,27,418,171,466,252,211,68,430,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2223,27,27,30,14,1443,198,171,96,800,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2628,217,12,430,89,1585,206,252,180,1972,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2266,124,11,30,4,242,239,232,123,335,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2340,9,20,153,46,973,194,197,135,641,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
1981,34,38,42,27,108,187,133,53,283,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2646,212,29,170,121,1744,182,252,189,255,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2423,135,26,67,39,457,250,218,78,1224,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2715,85,6,510,90,551,228,230,136,192,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2364,133,18,175,77,1205,246,228,103,994,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
2388,103,8,492,121,558,233,230,130,924,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
2431,42,20,339,112,1515,219,192,100,331,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2601,96,11,175,18,1500,237,225,117,1090,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2406,319,25,42,21,960,146,208,197,1299,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2092,34,27,85,30,350,204,169,86,760,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2295,234,34,458,-34,594,145,246,221,808,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2703,119,16,247,7,1410,246,224,101,824,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2758,169,28,210,92,2068,228,237,121,2268,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2401,92,22,30,-8,811,248,199,68,1158,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2159,351,41,67,50,607,118,140,138,362,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2629,121,13,270,45,1634,242,228,113,2469,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2350,309,23,277,123,914,151,218,204,192,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2176,349,24,90,28,1040,169,193,157,693,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2318,66,26,272,111,285,235,179,61,1498,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2515,158,23,258,57,2096,238,237,116,162,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2216,325,24,270,55,646,153,206,189,541,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2623,190,7,384,194,1878,220,246,160,573,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2448,220,7,285,20,824,212,247,172,1123,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2558,98,29,474,160,1082,252,185,40,866,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
1986,119,32,272,119,301,254,195,42,967,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
2239,43,40,218,107,966,195,125,32,1533,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2685,204,35,95,55,2296,179,246,177,648,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2603,159,18,300,65,1024,236,240,128,1064,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2006,84,13,90,-8,371,238,217,107,511,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
2395,222,19,395,65,785,192,254,193,742,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2355,74,7,42,0,537,229,227,132,806,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2579,198,28,60,20,1907,199,250,169,402,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2589,187,22,170,64,1253,217,250,156,1289,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
2642,207,25,42,22,2016,194,253,181,2058,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2629,90,4,180,25,1746,226,233,143,841,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2396,153,20,85,17,108,240,237,118,837,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2228,334,40,120,73,1345,102,156,174,1224,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2580,155,16,510,125,511,237,240,127,541,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2635,340,12,488,79,671,195,223,166,957,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
2351,255,28,492,123,497,146,244,229,1770,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2572,128,17,433,75,778,246,227,105,1298,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2046,286,23,240,51,300,149,232,219,201,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
2232,286,27,270,148,1249,136,227,226,595,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2456,129,20,190,56,424,249,223,92,931,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2454,311,30,256,154,362,127,204,210,726,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2592,157,25,30,-7,1443,238,234,111,331,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2529,15,7,212,46,285,214,226,149,1734,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
2194,270,20,228,117,339,163,242,216,661,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2303,354,25,450,207,1183,170,188,149,1262,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2141,134,20,30,-7,750,247,227,99,785,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
2477,12,16,541,87,1134,203,206,138,474,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
2317,348,37,90,60,1600,127,154,149,907,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2570,225,11,376,71,2461,206,250,181,582,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2398,274,12,95,9,1201,189,243,193,1022,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
2306,100,18,120,43,1062,247,213,89,892,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
2537,65,15,218,68,1060,233,207,102,785,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
1944,327,31,30,24,108,130,188,188,458,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2639,85,10,342,-9,1717,235,222,118,1777,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2309,46,29,90,57,1445,215,165,66,1087,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2654,178,33,175,107,2542,214,237,129,1024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2734,180,14,297,145,2837,225,248,153,1323,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2520,145,13,95,15,895,238,237,126,1486,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2607,212,17,268,76,850,203,254,182,1383,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2405,248,23,42,15,541,165,250,217,525,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2087,30,36,67,34,999,184,139,66,361,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2399,333,28,162,77,234,146,192,179,180,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2511,122,9,255,56,277,236,233,128,470,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2240,315,23,60,31,875,152,214,199,268,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2032,263,14,30,0,466,183,246,201,579,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
2340,6,23,285,196,1040,185,188,134,1396,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2143,62,36,150,64,216,223,141,19,553,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2787,100,21,426,154,2456,249,206,74,2100,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2567,196,26,134,60,1760,204,251,166,1550,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2413,36,25,42,4,630,209,175,89,430,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
2386,292,35,256,179,722,105,210,234,1611,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2237,22,33,268,128,810,181,153,90,313,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2544,122,12,120,-8,1265,241,230,117,1410,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2317,31,26,30,25,1254,203,173,93,990,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2340,353,35,335,150,1276,139,156,140,306,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2551,135,13,277,105,633,240,234,120,957,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2198,174,21,218,62,108,227,245,140,391,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2294,120,29,192,114,1575,254,203,55,67,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
2075,50,36,323,114,362,210,138,32,272,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
2600,175,12,242,61,1368,226,246,151,1889,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2424,304,28,234,124,234,131,212,215,1595,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2230,346,30,30,15,390,148,178,159,1158,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2537,118,18,150,7,1409,248,221,93,886,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
2616,208,13,60,-6,1218,211,251,174,871,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
2395,104,9,216,67,342,236,229,124,731,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
2264,254,27,457,122,807,147,245,228,959,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2556,45,5,376,33,1100,221,229,144,1179,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2324,202,16,255,67,895,211,252,172,726,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
2634,105,14,417,-5,741,243,222,105,592,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2072,344,26,541,92,642,160,191,164,361,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
2294,300,26,124,39,573,139,219,216,1812,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2716,219,19,335,109,2115,195,254,190,2522,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2516,219,20,85,23,942,193,254,191,741,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2455,82,13,60,20,457,237,218,109,1784,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
2203,299,19,90,31,1114,164,229,204,495,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2657,168,25,270,131,2249,230,240,126,927,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2262,48,23,67,15,595,222,183,85,648,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2523,14,21,85,30,1578,195,192,128,430,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2230,40,29,255,79,547,207,162,72,1660,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2470,15,8,216,38,684,213,223,147,1510,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
2648,176,21,134,69,1781,226,246,142,1221,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2135,313,24,134,92,175,149,214,202,942,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2379,289,25,424,170,342,143,228,221,760,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2409,78,20,319,102,874,241,200,81,847,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
2287,114,26,67,21,1245,254,203,60,649,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
2626,237,20,120,49,1403,181,253,205,1360,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
2599,113,21,661,0,641,251,213,79,1299,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2179,332,37,108,51,849,112,168,180,484,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2048,91,20,408,87,495,246,205,80,124,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
2464,216,36,60,0,618,162,246,197,1084,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2549,187,15,150,46,1041,220,250,158,1409,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2407,176,16,30,3,1100,227,247,148,1123,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
2847,106,22,595,214,2518,251,208,73,1932,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2488,197,28,42,18,1537,201,250,167,518,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2550,337,22,351,63,864,166,203,173,1218,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2770,224,29,342,125,3254,169,252,206,1648,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2483,279,17,190,20,60,170,240,208,488,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
2570,148,14,120,11,1442,238,238,128,2398,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2347,62,10,182,57,782,229,219,122,537,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
2163,31,40,323,112,446,179,125,52,390,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2578,151,8,85,3,1879,231,240,141,1926,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
2183,299,31,42,25,685,121,212,223,1530,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2351,284,21,543,213,721,158,235,215,1530,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2596,24,17,323,87,1293,209,203,126,661,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
2719,141,12,60,0,2334,238,236,126,2379,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
2204,333,35,242,116,480,120,172,178,402,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2338,10,16,433,193,1200,202,207,140,553,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
2689,153,11,365,55,2255,233,241,137,2394,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2345,342,17,108,36,1273,183,213,167,323,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2426,314,17,150,20,797,173,225,191,1442,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2280,85,31,150,66,1560,246,170,29,805,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2274,289,26,360,199,1490,138,226,223,966,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2465,13,11,170,33,720,210,218,145,1294,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
2032,177,10,0,0,551,225,246,153,726,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
2282,7,35,408,125,671,158,150,112,731,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2606,239,11,256,6,720,199,250,187,1289,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2313,333,22,175,58,706,163,205,178,450,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2132,231,26,192,68,524,171,253,209,882,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2170,196,12,108,-4,300,217,250,165,492,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2577,200,27,295,157,1570,199,251,172,750,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2513,217,29,42,13,1614,177,252,197,1153,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
2594,146,12,201,72,1584,237,238,130,1567,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2420,84,11,335,74,342,235,222,117,417,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2803,173,12,150,20,1053,227,246,149,947,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2348,62,9,127,19,1307,228,221,125,255,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
2411,112,11,360,21,1008,239,228,119,1019,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2352,80,18,85,20,450,241,205,88,547,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2658,233,33,108,78,2779,147,247,220,1176,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2444,307,19,417,212,1091,165,225,199,812,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2208,336,28,134,55,1383,147,189,174,872,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2065,150,39,67,46,474,237,206,60,335,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2591,199,19,309,84,2054,210,253,170,1790,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2459,173,27,212,75,218,225,241,131,872,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2176,32,34,67,41,1358,190,145,67,1342,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2191,91,21,228,96,499,247,201,73,752,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2667,146,14,382,13,1722,238,238,127,2336,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2342,128,11,124,31,1140,239,233,123,30,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
2143,309,26,150,78,660,140,213,209,272,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2093,270,29,150,29,679,133,235,234,589,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2287,334,39,182,132,1279,106,159,175,1271,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2500,323,15,242,17,484,181,224,182,1552,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
