Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area_3,Wilderness_Area_4,Soil_Type_1,Soil_Type_2,Soil_Type_3,Soil_Type_4,Soil_Type_5,Soil_Type_6,Soil_Type_10,Soil_Type_11,Soil_Type_13,Soil_Type_14,Soil_Type_16,Soil_Type_17,Soil_Type_20,Soil_Type_32,Soil_Type_33,Cover_Type
2248,51,36,127,87,716,211,140,35,624,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2169,164,33,67,33,272,229,229,104,495,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2637,214,21,42,15,2023,195,254,187,2092,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2616,189,38,150,86,2442,194,236,144,977,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2552,136,15,190,47,1001,243,232,114,1530,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2461,177,28,153,56,1198,221,242,135,1087,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2635,186,9,30,4,1697,222,247,158,300,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2604,188,19,67,20,1657,218,250,158,2754,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2290,333,15,300,66,953,185,220,173,212,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2588,176,33,351,132,1020,217,236,125,1060,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
2512,347,14,365,69,134,191,216,162,1806,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
2301,35,20,150,57,1316,213,192,107,518,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2395,326,18,192,90,319,172,217,183,247,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2341,134,31,67,36,816,250,210,63,752,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
2681,122,15,366,25,806,244,227,107,446,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2113,348,42,60,44,150,111,139,143,752,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2360,242,27,466,30,785,158,250,221,816,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2353,129,18,108,31,153,246,227,102,664,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2195,19,35,342,144,488,171,144,88,376,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2384,95,9,67,14,1131,234,227,124,750,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
2487,114,18,182,0,577,248,219,92,1401,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
2151,265,34,30,21,658,116,232,242,642,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2455,116,24,216,95,782,253,209,70,1189,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
2317,341,33,175,120,1437,133,172,166,968,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2372,78,7,467,130,1384,229,228,132,624,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
2399,90,21,258,92,888,247,201,72,854,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
2215,302,23,384,156,458,149,222,211,342,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2635,169,27,124,51,1908,229,239,124,1410,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2322,314,28,300,-64,1041,136,206,204,1209,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2347,13,30,182,90,1477,177,165,111,939,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2116,260,25,192,102,258,151,244,226,499,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2036,341,21,120,41,180,171,203,168,212,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
2834,117,20,658,205,2719,250,216,84,1849,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2186,318,26,60,28,1060,144,207,198,716,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2464,177,19,42,6,1973,225,247,146,240,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2409,148,21,313,66,576,243,233,110,700,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
2419,122,22,120,25,474,251,216,80,930,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2736,152,16,120,6,2397,238,239,126,2329,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
2424,162,12,330,80,1044,232,243,140,1398,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
2092,186,13,120,64,300,222,249,158,573,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2637,148,22,342,78,1655,243,232,106,2375,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2343,307,28,457,102,256,133,210,212,1717,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2391,277,25,382,186,382,146,236,225,741,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
2231,314,26,108,48,1132,144,210,202,424,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2412,289,19,242,87,242,162,234,210,525,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2381,330,27,421,176,1214,147,197,183,272,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2793,102,12,350,63,2538,239,225,114,2097,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
2470,267,28,255,85,720,138,238,232,1506,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2690,198,15,150,-6,1950,214,252,168,301,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2752,147,13,90,3,1053,238,238,128,741,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2409,153,28,108,49,382,240,228,97,1214,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2099,1,33,228,134,295,155,161,128,182,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2298,223,24,150,68,1006,181,254,200,470,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2377,125,23,361,62,454,251,217,81,1104,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
2256,138,21,153,76,1588,246,228,100,85,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
2561,169,14,162,80,1889,230,245,144,792,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2563,131,20,108,39,1565,248,225,97,1473,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2582,169,14,180,43,1249,230,245,144,1824,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2400,112,24,60,13,607,253,206,67,391,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2536,81,6,300,53,153,228,230,136,1873,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
2554,234,7,631,84,792,209,246,175,979,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2225,34,37,150,95,1116,189,136,56,1544,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2137,283,26,120,73,511,140,230,226,351,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2561,231,19,95,7,1316,186,254,200,1080,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2515,328,9,247,32,379,198,230,171,1682,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
2368,57,11,180,8,376,228,216,120,700,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2258,113,16,108,19,170,245,222,101,860,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
2156,91,27,162,61,497,249,186,48,759,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2547,106,14,60,-5,1316,243,222,104,1380,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2603,103,14,390,167,402,242,222,106,306,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2358,352,32,268,176,1252,148,168,147,1213,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2448,146,9,301,13,878,232,239,139,1190,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2313,36,19,192,11,960,215,195,108,175,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
1983,116,27,258,84,268,254,203,59,875,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
2314,114,20,60,23,1319,250,215,83,875,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
2446,183,15,150,42,883,222,249,155,1249,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
2331,47,22,270,124,228,221,187,90,1466,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2532,137,9,459,51,875,234,237,134,1231,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
2720,192,13,283,132,2733,218,250,163,1239,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2508,332,9,604,125,703,198,228,170,511,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
2693,142,24,134,45,2182,247,225,93,2446,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2011,100,17,120,51,153,246,214,91,342,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2408,117,19,67,14,859,248,219,92,1087,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2689,158,13,134,9,1338,234,242,136,765,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2558,17,28,277,65,1412,186,171,110,541,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2164,294,42,277,142,351,76,192,238,127,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2240,298,29,124,83,577,127,216,222,1506,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2261,358,31,242,75,990,159,169,136,1333,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2198,332,24,247,37,604,156,201,179,577,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2594,190,20,295,87,2028,216,251,160,1761,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2198,103,12,60,1,108,240,224,112,268,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2454,70,20,170,46,1503,237,196,80,457,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2385,337,15,499,188,805,186,218,171,1507,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
2058,305,26,85,49,124,139,215,212,713,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2238,328,18,30,11,870,174,217,181,335,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2633,165,5,384,207,1994,224,241,152,503,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2566,148,22,124,6,1206,243,232,106,1419,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
2389,237,10,30,4,600,203,249,183,977,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2059,17,24,443,91,509,193,182,117,228,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
2279,345,37,134,47,1381,123,155,154,1031,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2616,246,29,124,73,1464,149,247,226,1294,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
2537,142,13,134,16,1989,238,237,126,1863,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2682,136,26,247,97,1915,249,220,82,2722,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2640,95,27,598,232,569,251,190,49,1415,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2319,314,16,234,144,1276,174,225,190,525,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2387,80,15,319,143,1224,239,212,100,1215,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2645,264,5,424,117,819,208,242,173,999,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2236,334,37,134,103,481,112,164,176,484,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2589,72,23,458,185,1146,239,189,70,794,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2510,109,23,192,41,942,252,206,69,713,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2647,343,6,450,88,664,208,231,161,1040,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2300,103,20,335,170,957,249,211,81,331,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
2484,310,18,218,49,379,167,225,196,1867,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2072,92,32,277,115,313,249,174,28,330,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2613,32,13,424,126,721,216,211,128,977,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
2421,250,21,268,15,134,170,250,214,484,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2267,0,36,457,110,618,146,151,125,685,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2299,312,22,218,89,853,157,219,200,799,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
2612,137,24,283,100,2067,248,223,88,792,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2437,116,28,258,96,351,254,201,54,864,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2289,303,23,351,87,1273,149,221,210,764,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
2520,71,9,150,37,390,230,223,126,1584,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
2216,343,36,182,91,1106,125,161,159,1140,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2618,95,18,671,18,735,245,211,89,1206,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
2602,215,16,351,63,1523,202,254,183,2040,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2725,127,14,446,-16,655,242,230,114,306,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2480,139,26,108,34,693,248,222,86,787,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2533,218,31,301,107,2075,170,251,199,192,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2320,333,19,190,86,234,172,211,177,1061,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2602,241,16,268,2,690,189,251,199,1316,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2766,319,10,511,87,1507,195,231,176,1842,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
2044,82,34,170,96,216,243,159,16,513,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2575,169,20,30,7,1617,230,244,136,1208,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
2519,81,18,277,12,443,241,206,88,1259,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2248,270,27,134,74,722,139,237,231,573,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
2650,180,34,42,40,2120,212,238,132,510,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2417,9,23,95,38,931,187,187,130,631,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2099,17,34,85,41,973,172,149,95,331,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2401,345,20,450,204,1421,177,205,164,511,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2671,160,17,175,15,997,235,241,131,571,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2561,72,3,579,14,1124,223,233,146,1396,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2030,242,26,90,32,283,159,250,220,470,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
2422,255,27,85,32,499,147,244,228,484,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2492,221,15,95,17,1024,200,253,186,864,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2605,204,26,42,17,2890,196,253,178,1165,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2642,169,15,180,-15,1399,230,245,141,882,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2125,318,22,306,122,361,159,215,194,661,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2741,175,25,330,157,1690,224,244,136,1211,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2544,93,13,201,75,1033,240,220,108,967,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
2724,230,35,306,79,3171,147,246,217,1597,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2126,19,34,124,72,600,174,148,92,518,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2582,191,15,270,78,924,218,251,162,1466,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2512,210,27,170,92,1566,189,253,186,631,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2615,84,9,85,11,1651,233,225,125,960,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2560,41,5,384,23,1115,220,229,145,1216,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2430,159,25,153,51,182,237,235,113,931,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2151,318,13,484,102,524,187,228,182,875,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2606,167,13,309,49,2639,230,244,144,738,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2262,339,37,162,118,1146,118,161,166,1493,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2577,166,16,541,123,566,232,244,139,607,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2457,303,25,120,43,309,143,219,212,872,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2194,21,28,150,69,1120,190,170,104,1112,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2357,59,15,247,66,467,230,208,107,510,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2346,141,21,108,47,900,246,229,101,842,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
2033,88,28,124,24,175,248,182,44,182,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
2342,25,11,108,33,1248,215,216,137,216,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
2622,138,23,150,38,1595,248,225,92,2579,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2569,268,41,391,-30,480,88,218,250,1110,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2080,233,25,85,17,497,172,253,210,726,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
2203,24,32,216,128,750,185,154,87,371,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2474,12,8,216,70,660,212,224,149,1552,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
2807,172,5,175,19,1048,223,242,154,1001,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2487,182,23,67,16,1385,220,248,149,543,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2330,280,27,488,89,457,135,231,230,1800,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2466,14,25,170,74,618,189,181,120,1116,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2410,64,25,297,20,1092,234,181,65,966,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2314,276,29,408,233,1482,130,231,234,967,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2498,228,39,134,77,1698,136,241,217,457,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2304,210,14,342,41,806,208,253,177,674,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
2442,200,26,67,33,1332,200,252,173,841,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2352,21,19,313,208,1018,205,197,124,1369,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2213,49,28,162,71,1436,219,168,67,242,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2613,85,20,541,73,1036,244,201,78,904,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2364,309,34,277,153,612,111,196,216,1745,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2303,138,22,85,27,1538,247,227,96,731,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
2538,132,14,255,50,955,242,232,117,1158,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2344,255,18,437,-30,175,175,248,209,674,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2208,301,10,30,-14,1452,193,236,183,984,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2422,113,33,335,194,1608,254,188,33,306,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2348,23,15,270,151,1493,210,206,129,899,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2552,343,16,454,65,930,187,215,166,1187,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2354,311,24,295,107,713,148,215,204,384,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2546,227,32,60,26,1126,158,249,211,579,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2050,91,32,258,44,295,249,172,25,696,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
2193,31,35,85,49,1333,188,142,66,1347,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2362,61,9,124,-5,594,227,222,128,752,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2386,293,21,150,47,67,157,230,211,641,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2744,178,29,190,78,2017,218,241,134,2268,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2213,18,36,150,89,1015,167,141,88,674,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2271,289,23,270,159,805,151,230,217,216,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2294,312,32,180,97,899,118,198,211,1473,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2434,319,21,417,227,1128,161,215,192,780,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2324,132,14,85,17,1080,242,232,117,124,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
2388,310,25,361,161,886,145,214,206,201,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2674,181,17,285,139,2314,224,248,151,966,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2231,308,30,95,30,1172,126,206,213,560,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
1998,53,27,30,19,300,223,172,66,680,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2462,71,15,67,19,309,236,210,102,1889,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
2467,119,6,95,17,824,230,235,138,201,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2367,315,22,150,70,484,156,216,198,658,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2398,69,17,331,124,330,236,204,94,1034,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2210,56,12,190,27,182,228,215,118,362,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2207,106,37,309,22,674,252,170,10,684,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
