Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area_3,Wilderness_Area_4,Soil_Type_1,Soil_Type_2,Soil_Type_3,Soil_Type_4,Soil_Type_5,Soil_Type_6,Soil_Type_10,Soil_Type_11,Soil_Type_13,Soil_Type_14,Soil_Type_16,Soil_Type_17,Soil_Type_20,Soil_Type_32,Soil_Type_33,Cover_Type
2047,101,5,30,1,900,228,233,139,541,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
2045,45,2,30,1,876,220,234,151,571,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
2045,308,8,0,0,853,197,235,178,601,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
2052,307,15,0,0,830,178,230,192,631,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
2060,254,12,30,-6,895,193,248,193,210,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
2057,35,24,30,10,966,209,178,93,480,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
2052,29,16,0,0,942,213,204,123,510,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
2045,352,10,0,0,895,202,222,158,570,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
2057,315,18,0,0,850,169,222,192,630,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
2062,88,19,0,0,892,244,206,84,182,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2058,257,11,0,0,914,195,247,190,212,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
2078,103,30,42,16,891,253,187,39,162,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2063,100,18,30,1,912,247,212,87,190,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2071,116,26,30,-4,912,253,206,63,175,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2066,325,23,0,0,976,158,209,188,242,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
2076,118,23,30,12,918,252,211,74,190,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2064,98,5,0,0,937,228,233,138,201,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
2073,267,8,0,0,984,200,244,183,256,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
2084,261,21,30,14,1003,164,246,217,268,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
2073,74,14,30,0,990,236,212,104,277,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
2075,229,20,0,0,1026,187,254,199,295,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
2074,216,21,0,0,1068,194,254,189,335,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
2072,234,21,0,0,1110,180,253,205,376,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
2068,68,30,67,39,247,235,167,43,418,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
2016,5,22,0,0,240,187,192,137,458,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
2083,313,17,0,0,180,171,224,193,684,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
2067,45,14,30,-4,1116,223,210,118,390,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
2069,278,12,0,0,1134,188,242,193,402,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
2113,55,30,134,69,309,223,161,50,365,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
2040,106,28,30,11,272,254,193,48,402,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2140,63,34,150,89,350,227,150,29,331,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
2119,83,34,124,68,335,244,161,18,335,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
2079,102,35,67,35,313,252,170,14,351,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2054,98,34,42,10,306,251,172,0,362,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2078,6,9,0,0,1182,209,222,151,457,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
2168,75,31,162,117,391,239,166,35,300,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
2145,90,38,134,94,376,246,152,0,301,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2117,96,38,108,66,362,249,157,0,306,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2094,100,37,85,43,351,251,164,0,313,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2055,90,26,30,11,335,248,190,54,335,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2081,76,2,0,0,1207,222,235,150,485,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
2137,94,40,124,86,402,246,150,0,272,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2114,90,37,95,63,390,246,154,0,277,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2088,59,1,0,0,350,220,235,152,540,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
2085,114,24,0,0,1215,252,209,70,503,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
2079,262,2,0,0,1231,215,239,162,513,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
2212,58,27,240,161,492,228,174,63,256,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
2081,144,13,0,0,1240,238,237,126,532,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
2084,275,8,30,0,1256,199,242,182,541,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
2198,95,29,210,147,499,251,182,38,218,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2161,100,35,150,110,470,252,170,16,210,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2144,97,34,120,93,457,251,169,17,212,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2095,89,41,60,44,437,243,143,0,228,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2092,106,19,0,0,450,248,214,86,488,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
2323,38,28,400,245,658,207,166,78,324,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
2291,68,32,350,213,616,234,160,33,277,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
2274,75,30,323,202,595,239,168,37,255,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2235,93,33,268,163,558,250,171,22,216,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2196,102,33,212,128,525,253,177,23,190,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2094,92,35,67,43,466,248,163,12,201,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2054,311,10,0,0,451,194,233,179,255,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
2073,119,11,30,-1,1276,239,230,120,582,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
2076,271,9,0,0,1291,196,243,187,589,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
2357,244,10,192,67,858,200,248,186,532,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
2363,247,12,216,73,834,195,249,191,503,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
2350,40,33,351,60,721,203,150,60,362,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
2341,61,25,379,51,700,231,181,68,335,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
2292,105,32,335,214,638,254,182,30,258,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2254,96,33,283,182,600,251,174,24,212,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2170,110,36,175,102,537,253,174,15,153,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2149,112,36,150,81,524,253,177,18,150,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2130,111,35,127,62,513,254,180,22,153,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2110,107,32,108,59,503,254,183,30,162,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2094,99,29,85,41,495,252,185,40,175,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2078,90,27,67,25,488,249,187,50,192,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2071,292,26,0,0,480,140,225,221,258,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
2118,200,23,30,7,594,205,253,172,484,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
2121,179,25,30,3,573,221,245,141,470,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
2118,154,21,0,0,553,239,237,117,457,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
2354,219,9,212,60,876,210,249,175,524,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
2358,234,15,234,68,853,194,252,194,495,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
2366,259,17,258,76,830,176,247,209,466,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
2364,86,32,362,74,743,246,168,25,351,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2280,125,35,323,202,661,252,191,34,242,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2252,113,31,268,174,624,254,192,41,192,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2211,97,38,216,139,592,249,159,1,150,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2184,98,38,190,112,577,249,158,0,134,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2161,102,37,162,89,564,252,166,0,124,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2075,105,24,42,10,518,252,203,66,170,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2064,307,16,0,0,511,174,229,194,216,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2114,75,7,0,0,726,229,226,130,552,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
2076,322,11,0,0,1329,193,229,176,641,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
2352,0,5,201,58,942,213,231,156,577,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
2348,192,9,234,54,895,220,248,162,518,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
2363,254,24,277,73,850,159,247,222,459,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
2381,250,24,300,91,828,161,248,220,430,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
2397,158,19,324,107,806,237,239,125,400,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
2376,129,39,350,86,785,249,186,25,371,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2328,125,44,366,228,743,247,169,0,313,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2304,126,40,350,213,722,249,179,16,285,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2285,128,38,335,198,703,250,186,25,256,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2266,130,36,313,179,684,250,194,38,228,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2252,136,32,285,174,666,249,207,58,201,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2240,133,32,256,162,649,251,206,58,175,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2226,120,33,228,148,633,254,193,38,150,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2161,98,38,150,89,591,250,160,3,95,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2117,101,33,95,49,569,253,177,26,95,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2099,104,29,67,31,560,253,189,42,108,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2084,106,26,42,16,553,253,197,54,127,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2065,338,8,0,0,543,202,228,165,175,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2073,312,24,0,0,541,150,215,202,201,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
2121,0,9,0,0,768,206,222,154,553,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
2078,326,9,0,0,1342,198,230,172,666,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
2360,257,11,228,66,1107,193,247,192,752,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
2365,57,21,212,71,1008,229,191,86,633,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
2358,73,12,218,64,984,234,217,113,603,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
2348,136,13,242,54,937,240,234,121,543,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
2342,180,12,258,48,914,224,247,154,514,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
2372,213,21,319,82,849,196,254,187,424,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
2348,136,46,366,58,806,238,173,9,365,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2325,137,46,361,225,785,238,175,12,335,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2271,128,37,309,180,726,251,191,33,247,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2238,134,32,277,151,691,250,207,58,190,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2199,119,33,190,121,644,254,191,35,108,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2153,103,38,134,81,618,251,163,0,67,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2113,101,33,85,41,598,253,177,24,67,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2095,105,30,60,27,589,254,187,37,85,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2080,106,24,30,12,582,252,202,64,108,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2068,74,6,0,0,577,228,228,135,134,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2130,76,6,0,0,957,228,229,136,603,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
2126,345,7,0,0,882,206,229,161,601,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
2128,2,11,0,0,858,205,219,151,603,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
2076,275,3,0,0,1356,212,240,166,693,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2343,233,12,283,49,1173,200,251,187,811,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
2362,266,20,247,68,1099,164,244,217,721,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
2378,280,18,242,84,1074,169,239,209,691,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
2384,81,11,240,90,1050,235,221,117,661,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
2368,102,26,242,74,1026,252,196,55,631,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
2347,144,20,256,53,979,244,232,108,571,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
2341,234,23,300,47,912,174,253,209,481,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
2366,179,18,339,72,870,224,248,149,421,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
2354,129,35,361,64,849,251,195,40,391,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
2330,123,41,361,230,828,249,173,0,361,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2309,125,40,339,209,807,250,178,15,331,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2287,128,39,319,187,787,249,185,23,301,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2212,134,31,242,125,700,250,208,61,153,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2188,128,31,182,110,671,252,203,52,95,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2172,115,36,153,94,658,253,179,20,67,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2149,108,37,124,77,646,253,170,9,42,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2090,105,31,42,18,618,254,186,36,67,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2073,102,18,30,5,612,247,215,90,95,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2070,317,9,0,0,607,196,232,176,124,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2336,200,8,324,42,1215,217,247,165,840,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2336,204,12,309,42,1190,213,251,171,810,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2350,251,20,285,56,1140,172,249,213,750,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
2377,253,16,272,83,1092,183,249,203,690,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
2335,150,25,285,41,999,242,230,100,570,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
2329,157,23,295,35,977,238,236,114,540,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2325,189,19,309,31,955,217,251,159,510,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2353,172,21,361,59,891,229,244,137,420,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
2341,121,33,361,237,870,254,192,37,390,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
2318,112,38,339,214,850,253,173,11,360,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2298,112,37,319,198,830,253,173,12,330,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2228,130,33,242,128,757,252,200,47,210,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2201,131,30,218,114,726,252,208,61,150,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2188,132,29,201,101,711,251,211,66,120,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2161,117,33,150,83,685,254,191,37,60,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2072,68,8,0,0,641,228,225,130,90,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2143,101,6,0,0,934,230,232,135,684,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
2331,135,1,424,37,1333,221,238,153,960,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2331,185,15,350,37,1231,222,249,156,841,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2331,198,14,335,37,1207,215,251,167,811,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2334,234,18,323,40,1182,186,253,200,781,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2346,255,25,313,52,1158,154,246,225,751,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
2368,125,29,300,74,1087,253,205,58,661,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
2331,133,30,306,37,1041,251,210,63,601,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
